profiling/Time taken: GRPOTrainer.transformers.generate,_step,_runtime,_timestamp,train/global_step,profiling/Time taken: GRPOTrainer._get_per_token_logps_and_entropies,reward/synthesizability,reward/boltz2_pose_conf,reward/non_finite_zeroed,reward/crashes_total,reward/structural_alerts,reward/spectrum_breadth,reward/predicted_mic,profiling/Time taken: GRPOTrainer.reward_callable,reward/embedding_novelty,reward/resistance_robustness,reward/hemolysis_safety,reward/validity,reward/pareto_entry,reward/drug_likeness_qed,reward/novelty,profiling/Time taken: GRPOTrainer._calculate_rewards,profiling/Time taken: GRPOTrainer._prepare_inputs,profiling/Time taken: GRPOTrainer.compute_loss,train/entropy,train/clip_ratio/region_mean,train/completions/mean_terminated_length,train/rewards/reward_callable/std,train/clip_ratio/high_max,train/step_time,train/reward,train/num_tokens,train/kl,train/completions/min_terminated_length,train/loss,train/grad_norm,train/completions/min_length,train/clip_ratio/low_min,train/learning_rate,train/clip_ratio/low_mean,train/completions/mean_length,train/epoch,train/rewards/reward_callable/mean,train/frac_reward_zero_std,train/completions/max_terminated_length,train/completions/clipped_ratio,train/clip_ratio/high_mean,train/reward_std,train/completions/max_length
,5530,22781.945678767,1778133213.0369182,100,,0.042069249763676986,0.0,0.0,0.0,0.25,0.0,0.07345328030996764,0.3714264910086058,0.0019266437706618703,0.0,0.2,0.25,0.0,0.08485589746137728,0.23809523809523808,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5531,22781.94893083,1778133213.0373645,100,,,,,,,,,,,,,,,,,0.37196612800471485,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5532,22781.949046459,1778133213.038684,100,,,,,,,,,,,,,,,,,,115.80553217299166,,,,,,,,,,,,,,,,,,,,,,,,,,
,5533,22783.778997575,1778133214.8701954,100,1.8312544660002459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5534,22784.694639703,1778133215.7858343,100,,,,,,,,,,,,,,,,,,,2.746972683002241,,,,,,,,,,,,,,,,,,,,,,,,,
112.95013665799343,5535,22897.648890906,1778133328.7399523,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5536,22899.530929263,1778133330.6069393,100,1.8268269410036737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5537,22900.8699821,1778133331.9612966,100,,0.2232715162938484,0.0,0.0,0.0,0.21250000000000002,0.0,0.08199120159970215,0.4604809199954616,0.000762427390310237,0.0,0.24668333333333334,0.25,0.0,0.1473458569065783,0.10425347222222223,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5538,22900.872313964,1778133331.9636617,100,,,,,,,,,,,,,,,,,0.4629551339894533,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5539,22900.874047666,1778133331.965021,100,,,,,,,,,,,,,,,,,,116.17709927799297,,,,,,,,,,,,,,,,,,,,,,,,,,
,5540,22902.703433671,1778133333.7946627,100,1.8293948430073215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5541,22903.635185527,1778133334.7261245,100,,,,,,,,,,,,,,,,,,,2.7609278409945546,,,,,,,,,,,,,,,,,,,,,,,,,
111.82602042400686,5542,23015.464574425,1778133446.5556357,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5543,23017.305846833,1778133448.3869357,100,1.791020224991371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5544,23018.174657419,1778133449.2659738,100,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014640830049756914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5545,23018.175725018,1778133449.266493,100,,,,,,,,,,,,,,,,,0.0020679820008808747,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5546,23018.176273774,1778133449.2675354,100,,,,,,,,,,,,,,,,,,114.53980013100954,,,,,,,,,,,,,,,,,,,,,,,,,,
,5547,23019.977014379,1778133451.068069,100,1.8003008980012964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5548,23020.8930599,1778133451.9841504,100,,,,,,,,,,,,,,,,,,,2.7164653900108533,,,,,,,,,,,,,,,,,,,,,,,,,
116.26016920800612,5549,23137.156631586,1778133568.2476752,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5550,23139.069810159,1778133570.1457636,100,1.8584132620017044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5551,23139.933693506,1778133571.0249093,100,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001014798996038735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5552,23139.934298141,1778133571.0255983,100,,,,,,,,,,,,,,,,,0.0018014609959209338,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5553,23139.935435839,1778133571.0266666,100,,,,,,,,,,,,,,,,,,119.0407653870061,,,,,,,,,,,,,,,,,,,,,,,,,,
,5554,23141.790475749,1778133572.8816319,100,1.8545870240050135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5555,23142.716977963,1778133573.8081942,100,,,,,,,,,,,,,,,,,,,2.781384161004098,,,,,,,,,,,,,,,,,,,,,,,,,
112.27775841399853,5556,23254.99855074,1778133686.0895994,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5557,23257.018074818,1778133688.0990338,100,1.9690261319919955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5558,23258.029125773,1778133689.1203756,100,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011685409990604967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5559,23258.029600621,1778133689.1209183,100,,,,,,,,,,,,,,,,,0.001801156991859898,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5560,23258.030711874,1778133689.1219866,100,,,,,,,,,,,,,,,,,,115.31201030001102,,,,,,,,,,,,,,,,,,,,,,,,,,
,5561,23260.008982586,1778133691.1000874,100,1.977832592005143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5562,23261.062060997,1778133692.1531549,100,,,,,,,,,,,,,,,,,,,3.031007821991807,,,,,,,,,,,,,,,,,,,,,,,,,
112.7478848460014,5563,23373.813204499,1778133804.9041872,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5564,23375.662923585,1778133806.7439754,100,1.79977964500722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5565,23376.976166694,1778133808.0673661,100,,0.11730321473303748,0.0,0.0,0.0,0.1125,0.0,0.037097096837909016,0.44134755799314007,0.0006521103535024879,0.0,0.08001249999999999,0.125,0.0,0.06448670686688854,0.0777027027027027,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5566,23376.978305266,1778133808.0696309,100,,,,,,,,,,,,,,,,,0.4437003279890632,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5567,23376.979722513,1778133808.0707595,100,,,,,,,,,,,,,,,,,,115.9159554479993,,,,,,,,,,,,,,,,,,,,,,,,,,
,5568,23378.780834189,1778133809.87193,100,1.8009460829925956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5569,23379.699898245,1778133810.7909966,100,,,,,,,,,,,,,,,,,,,2.7200656619970687,,,,,,,,,,,,,,,,,,,,,,,,,
112.88315970600524,5570,23492.586649446,1778133923.677654,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5571,23494.469060697,1778133925.544911,100,1.8271198120055487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5572,23495.552888583,1778133926.6440077,100,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23406138700374868,0.0022958300716514907,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5573,23495.577275357,1778133926.6651208,100,,,,,,,,,,,,,,,,,0.25523953400261234,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5574,23495.577295683,1778133926.6663408,100,,,,,,,,,,,,,,,,,,115.87354166300793,,,,,,,,,,,,,,,,,,,,,,,,,,
,5575,23497.402641557,1778133928.4939106,100,1.8273385580105241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5576,23498.314803071,1778133929.4060776,100,,,,,,,,,,,,,,,,,,,2.7395875910006,,,,,,,,,,,,,,,,,,,,,,,,,
112.61035531299422,5577,23610.929364296,1778134042.0203316,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5578,23612.928906195,1778134044.0099814,100,1.9503532050002832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5579,23613.928661394,1778134045.019973,100,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001109704011469148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5580,23613.929119632,1778134045.020464,100,,,,,,,,,,,,,,,,,0.0016908429970499128,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5581,23613.93031057,1778134045.0214517,100,,,,,,,,,,,,,,,,,,115.6134038149903,,,,,,,,,,,,,,,,,,,,,,,,,,
,5582,23615.890553637,1778134046.98164,100,1.9599738710094243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5583,23616.935274659,1778134048.0264294,100,,,,,,,,,,,,,,,,,,,3.0048199400043814,,,,,,,,,,,,,,,,,,,,,,,,,
113.57122624501062,5584,23730.510241145,1778134161.6012557,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5585,23732.381158574,1778134163.4570682,100,1.8162587479891954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5586,23733.533233261,1778134164.6216903,100,,0.021034624881838493,0.0,0.0,0.0,0.125,0.0,0.03672664015498382,0.2736363540025195,0.0009633243371128935,0.0,0.1,0.125,0.0,0.04242794873068864,0.11904761904761904,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5587,23733.533347922,1778134164.6220064,100,,,,,,,,,,,,,,,,,0.2740534960030345,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5588,23733.533372278,1778134164.6230907,100,,,,,,,,,,,,,,,,,,116.59486387300421,,,,,,,,,,,,,,,,,,,,,,,,,,
,5589,23735.357055666,1778134166.4481483,100,1.824857522995444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5590,23736.284281637,1778134167.3755162,100,,,,,,,,,,,,,,,,,,,2.7522688939934596,,,,,,,,,,,,,,,,,,,,,,,,,
112.99519085499924,5591,23849.2831333,1778134280.374159,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5592,23851.152094614,1778134282.238128,100,1.823886198006221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5593,23852.041260838,1778134283.1325502,100,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013000979961361736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5594,23852.041764477,1778134283.1330724,100,,,,,,,,,,,,,,,,,0.001913857995532453,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5595,23852.042985329,1778134283.134249,100,,,,,,,,,,,,,,,,,,115.75711332200444,,,,,,,,,,,,,,,,,,,,,,,,,,
,5596,23853.874015029,1778134284.9651148,100,1.8306319459952647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5597,23854.805336996,1778134285.8962994,100,,,,,,,,,,,,,,,,,,,2.761893524992047,,,,,,,,,,,,,,,,,,,,,,,,,
112.84598556999117,5598,23967.654716492,1778134398.745747,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5599,23969.54536043,1778134400.6212275,100,1.8351803080004174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5600,23970.683679922,1778134401.7749906,100,,0.021034624881838493,0.0,0.0,0.0,0.125,0.0,0.03672664015498382,0.28526747299474664,0.0009633243371128935,0.0,0.1,0.125,0.0,0.04242794873068864,0.11904761904761904,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5601,23970.684004621,1778134401.775347,100,,,,,,,,,,,,,,,,,0.2857409819989698,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5602,23970.685597407,1778134401.776869,100,,,,,,,,,,,,,,,,,,115.87891323199437,,,,,,,,,,,,,,,,,,,,,,,,,,
,5603,23972.517691266,1778134403.608907,100,1.828317869003513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5604,23973.430898648,1778134404.522115,100,,,,,,,,,,,,,,,,,,,2.745082913999795,,,,,,,,,,,,,,,,,,,,,,,,,
112.81415537899011,5605,24086.249053548,1778134517.34009,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5606,24088.131981325,1778134519.213069,100,1.8327788789902115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5607,24089.400975347,1778134520.4910734,100,,0.042069249763676986,0.0,0.0,0.0,0.25,0.0,0.07345328030996764,0.3802431799995247,0.005448622196284817,0.0,0.2,0.25,0.0,0.08485589746137728,0.23809523809523808,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5608,24089.401471694,1778134520.4926603,100,,,,,,,,,,,,,,,,,0.3818459219910437,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5609,24089.403210285,1778134520.4943984,100,,,,,,,,,,,,,,,,,,115.97030957900279,,,,,,,,,,,,,,,,,,,,,,,,,,
,5610,24091.240662821,1778134522.3318706,100,1.8356738069996936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5611,24092.176308109,1778134523.2674544,100,,,,,,,,,,,,,,,,,,,2.772862954006996,,,,,,,,,,,,,,,,,,,,,,,,,
112.96667663399421,5612,24205.14663832,1778134636.2376978,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5613,24207.149759361,1778134638.230775,100,1.9514547230064636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5614,24208.149451966,1778134639.240601,100,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010235219961032271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5615,24208.149635757,1778134639.2409425,100,,,,,,,,,,,,,,,,,0.0014637450076406822,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5616,24208.150732401,1778134639.242008,100,,,,,,,,,,,,,,,,,,115.97273304000555,,,,,,,,,,,,,,,,,,,,,,,,,,
,5617,24210.113931772,1778134641.2051046,100,1.9628592609951738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5618,24211.159118225,1778134642.250086,100,,,,,,,,,,,,,,,,,,,3.00793501699809,,,,,,,,,,,,,,,,,,,,,,,,,
113.12040600299952,5619,24324.283142955,1778134755.3740315,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5620,24326.110062981,1778134757.1858842,100,1.7729969170031836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5621,24327.210398315,1778134758.3014073,100,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24508924699330237,0.0022958300716514907,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5622,24327.210929706,1778134758.302194,100,,,,,,,,,,,,,,,,,0.24597083100525197,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5623,24327.212756952,1778134758.3037758,100,,,,,,,,,,,,,,,,,,116.05187679099618,,,,,,,,,,,,,,,,,,,,,,,,,,
,5624,24329.002020956,1778134760.0930605,100,1.7890223809954477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5625,24329.907796504,1778134760.9987955,100,,,,,,,,,,,,,,,,,,,2.694828253996093,,,,,,,,,,,,,,,,,,,,,,,,,
124.54350916700787,5626,24454.455147029,1778134885.5459476,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5627,24456.312160644,1778134887.3982008,100,1.8040074049931718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5628,24457.192047144,1778134888.2833493,100,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013475830055540428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5629,24457.192596576,1778134888.2838922,100,,,,,,,,,,,,,,,,,0.0019916669989470392,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5630,24457.194477877,1778134888.2851624,100,,,,,,,,,,,,,,,,,,127.28445517999353,,,,,,,,,,,,,,,,,,,,,,,,,,
,5631,24459.003043797,1778134890.0941463,100,1.8086926649993984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5632,24459.922899112,1778134891.0133445,100,,,,,,,,,,,,,,,,,,,2.728016301000025,,,,,,,,,,,,,,,,,,,,,,,,,
115.3572624970111,5633,24575.28385721,1778135006.3748555,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5634,24577.307449273,1778135008.3883984,100,1.9735882499953732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5635,24578.626096069,1778135009.7172377,100,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3093656439887127,0.002066342391232436,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5636,24578.626751039,1778135009.717754,100,,,,,,,,,,,,,,,,,0.3099838549969718,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5637,24578.627946568,1778135009.7191486,100,,,,,,,,,,,,,,,,,,118.70382399599475,,,,,,,,,,,,,,,,,,,,,,,,,,
,5638,24580.612261829,1778135011.7033696,100,1.9839159080001991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5639,24581.665709717,1778135012.7567604,100,,,,,,,,,,,,,,,,,,,3.0374334329972044,,,,,,,,,,,,,,,,,,,,,,,,,
113.98495296000328,5640,24695.654167364,1778135126.7451437,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5641,24697.49309565,1778135128.5689268,100,1.7838506129919551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5642,24698.354900523,1778135129.446026,100,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011525820009410381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5643,24698.355144387,1778135129.4464521,100,,,,,,,,,,,,,,,,,0.001663674003793858,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5644,24698.356195697,1778135129.4474685,100,,,,,,,,,,,,,,,,,,116.68887546600308,,,,,,,,,,,,,,,,,,,,,,,,,,
,5645,24700.148763568,1778135131.239889,100,1.7921448009874439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5646,24701.064112698,1778135132.1552036,100,,,,,,,,,,,,,,,,,,,2.707579957001144,,,,,,,,,,,,,,,,,,,,,,,,,
112.84154517900606,5647,24813.90923561,1778135245.0002537,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5648,24815.740046125,1778135246.8209505,100,1.7809630550036673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5649,24816.89606832,1778135247.9872856,100,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29337799800850917,0.0034486082048070616,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5650,24816.898456934,1778135247.9879684,100,,,,,,,,,,,,,,,,,0.2941428089980036,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5651,24816.898480392,1778135247.9894247,100,,,,,,,,,,,,,,,,,,115.83258155600925,,,,,,,,,,,,,,,,,,,,,,,,,,
,5652,24818.686013037,1778135249.777087,100,1.787379970002803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5653,24819.596019308,1778135250.687121,100,,,,,,,,,,,,,,,,,,,2.6974898439948447,,,,,,,,,,,,,,,,,,,,,,,,,
114.11978526599705,5654,24933.71919123,1778135364.810206,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5655,24935.573609847,1778135366.6545465,100,1.8037439489999088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5656,24936.44743386,1778135367.5387125,100,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012016950058750808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5657,24936.447730262,1778135367.5390682,100,,,,,,,,,,,,,,,,,0.0016611140017630532,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5658,24936.449048085,1778135367.5402794,100,,,,,,,,,,,,,,,,,,116.85147114600113,,,,,,,,,,,,,,,,,,,,,,,,,,
,5659,24938.257615047,1778135369.3485956,100,1.8080598749947967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5660,24939.180551996,1778135370.2710006,100,,,,,,,,,,,,,,,,,,,2.7305498640052974,,,,,,,,,,,,,,,,,,,,,,,,,
114.01732128398726,5661,25053.200615487,1778135484.2916632,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5662,25055.275753762,1778135486.3567061,100,2.0246079310018104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5663,25056.3120493,1778135487.4033363,100,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001076604996342212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5664,25056.312677489,1778135487.4039922,100,,,,,,,,,,,,,,,,,0.001815327996155247,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5665,25056.313887148,1778135487.4051704,100,,,,,,,,,,,,,,,,,,117.13261330699606,,,,,,,,,,,,,,,,,,,,,,,,,,
,5666,25058.346819388,1778135489.4378507,100,2.0324656610027887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5667,25059.426701698,1778135490.5177653,100,,,,,,,,,,,,,,,,,,,3.1124463489977643,,,,,,,,,,,,,,,,,,,,,,,,,
113.82058861300175,5668,25173.250768898,1778135604.3418078,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5669,25175.113568266,1778135606.194451,100,1.81391342500865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5670,25176.536957559,1778135607.6253264,100,,0.11691913469860997,0.0,0.0,0.0,0.1125,0.0,0.039008984897310375,0.5418967570003588,0.0032126975610614317,0.0,0.11271499999999998,0.125,0.0,0.0763813883712688,0.001826433978977745,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5671,25176.537390558,1778135607.6284935,100,,,,,,,,,,,,,,,,,0.5451504859956913,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5672,25176.539112191,1778135607.6301053,100,,,,,,,,,,,,,,,,,,117.1104647690081,,,,,,,,,,,,,,,,,,,,,,,,,,
,5673,25178.355922292,1778135609.4470296,100,1.8165728029998718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5674,25179.282697149,1778135610.3736315,100,,,,,,,,,,,,,,,,,,,2.743346481001936,,,,,,,,,,,,,,,,,,,,,,,,,
112.62141633199644,5675,25291.91207988,1778135723.0031633,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5676,25293.760554666,1778135724.8365355,100,1.7942041229980532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5677,25294.624502844,1778135725.7157512,100,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009908300125971437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5678,25294.624957456,1778135725.716303,100,,,,,,,,,,,,,,,,,0.0016252700006589293,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5679,25294.626154224,1778135725.7173774,100,,,,,,,,,,,,,,,,,,115.33944884799712,,,,,,,,,,,,,,,,,,,,,,,,,,
,5680,25296.420927028,1778135727.5120332,100,1.7942968129937071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5681,25297.339146779,1778135728.430228,100,,,,,,,,,,,,,,,,,,,2.7127085819956847,,,,,,,,,,,,,,,,,,,,,,,,,
113.58323884000129,5682,25410.925608024,1778135842.0167356,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5683,25412.779206538,1778135843.8601568,100,1.8031960490043275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5684,25414.060219127,1778135845.150136,100,,0.021034624881838493,0.0,0.0,0.0,0.125,0.0,0.03672664015498382,0.4071020139963366,0.0029469338613801787,0.0,0.1,0.125,0.0,0.04242794873068864,0.11904761904761904,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5685,25414.060382043,1778135845.1517167,100,,,,,,,,,,,,,,,,,0.4087769010075135,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5686,25414.062282469,1778135845.1532364,100,,,,,,,,,,,,,,,,,,116.72131485199498,,,,,,,,,,,,,,,,,,,,,,,,,,
,5687,25415.868524156,1778135846.9595213,100,1.8060161269968376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5688,25416.789350757,1778135847.8802986,100,,,,,,,,,,,,,,,,,,,2.7268746080080746,,,,,,,,,,,,,,,,,,,,,,,,,
112.33837768499507,5689,25529.131231127,1778135960.2222161,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5690,25531.002044811,1778135962.0829794,100,1.8206843490042957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5691,25532.152820245,1778135963.2436237,100,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2699343679996673,0.0018307176362645987,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5692,25532.153041244,1778135963.2443178,100,,,,,,,,,,,,,,,,,0.2707253109983867,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5693,25532.154339193,1778135963.2456288,100,,,,,,,,,,,,,,,,,,115.3637764770101,,,,,,,,,,,,,,,,,,,,,,,,,,
,5694,25533.984208381,1778135965.0751588,100,1.8281138629972702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
